user_id,item_id,cate_id,time_stamp
445,4597,87,1009
445,3775,60,1111
445,4598,198,1111
446,4599,45,617
446,4600,96,617
446,4359,281,617
446,4601,96,814
446,1627,125,814
446,1626,96,814
446,4371,96,814
446,4602,50,911
446,4603,32,911
447,4604,84,605
447,4605,13,605
447,4606,60,605
447,4607,53,624
447,4608,7,624
447,4609,176,624
447,4610,372,809
447,4611,79,809
447,1052,28,809
447,171,1,829
447,4612,57,902
447,4613,1,902
448,4614,250,512
448,4615,411,512
448,4616,59,512
448,4617,12,513
448,4618,13,513
448,4619,12,513
448,4620,146,513
448,4621,13,513
448,4622,173,522
448,4623,197,522
448,4624,173,522
448,4625,19,522
448,4626,216,522
448,4627,221,522
448,4628,7,522
448,3897,80,617
448,1295,33,617
448,4629,45,617
448,725,55,828
448,4630,96,828
448,2968,12,828
448,2509,12,828
448,365,47,828
448,4631,82,905
448,4632,51,905
448,4633,27,905
448,69,12,925
448,4634,197,925
448,2645,118,1111
449,4635,159,622
449,4636,187,622
449,4637,118,622
449,4638,268,627
449,4639,79,627
449,4640,51,627
449,4641,378,911
449,4642,471,911
449,4643,472,911
449,974,1,1013
449,490,1,1013
449,192,1,1013
449,4613,1,1013
449,154,1,1013
449,171,1,1013
449,171,1,1020
449,4644,243,1111
450,437,57,704
450,4645,422,704
450,1052,28,704
450,448,79,704
450,226,57,704
450,438,57,704
450,439,57,704
450,251,57,710
450,254,79,710
450,250,57,710
450,253,79,710
450,252,57,710
450,437,57,718
450,439,57,718
450,226,57,718
450,438,57,718
450,4646,57,1111
450,2281,57,1111
450,2089,135,1111
451,4647,33,516
451,4648,77,516
451,4649,77,516
451,4650,33,809
451,4651,388,809
451,4652,33,809
452,4653,407,713
452,4654,266,713
452,3517,354,713
452,4655,9,713
452,1814,257,713
452,575,12,723
452,571,146,723
452,4656,12,723
452,564,47,723
452,568,47,723
452,4657,12,723
452,2979,225,807
452,1276,196,807
452,2268,195,807
452,558,196,807
452,1275,160,807
452,1077,54,807
452,559,15,1111
453,487,79,731
453,486,79,731
453,489,57,731
453,1708,122,909
453,3527,220,909
453,4658,14,909
453,4659,15,909
454,4660,103,626
454,4661,286,626
454,4662,128,626
454,1207,52,901
454,4663,114,901
454,4664,55,901
454,4665,50,901
454,4666,13,901
454,1804,113,918
455,4667,1,909
455,4668,1,909
455,4430,1,909
455,1790,234,1009
455,1972,85,1009
455,4669,87,1009
455,4669,87,1010
455,1792,134,1010
455,1790,234,1010
456,4670,79,925
456,4671,62,925
456,4672,264,925
456,2747,57,926
456,2749,33,926
456,4673,7,926
456,3117,100,1111
456,4674,84,1111
457,4675,191,519
457,4676,100,519
457,4677,83,519
457,4678,229,608
457,4679,85,608
457,2290,101,608
457,1766,85,727
457,3058,62,1111
458,4680,229,806
458,4681,87,806
458,4682,86,806
458,1971,51,808
458,4683,51,808
458,4684,473,808
458,1969,51,808
458,1970,51,808
458,4685,79,823
458,4686,47,823
458,4687,84,823
458,4688,50,824
458,4580,50,824
458,4689,50,824
458,4690,268,827
458,4691,84,827
458,4692,368,827
458,4693,84,827
458,1971,51,827
458,4694,79,905
458,4580,50,905
458,4695,101,905
458,2508,96,905
458,4696,422,905
458,2054,12,905
458,3980,62,906
458,4697,248,906
458,4698,87,906
458,4699,248,906
458,4568,77,916
458,4700,94,916
458,4701,176,916
458,4702,86,920
458,4703,474,920
458,4704,475,920
458,960,86,925
458,4705,125,925
458,4706,156,925
458,4707,449,925
458,4351,464,927
458,4708,52,927
458,4709,87,927
458,4710,61,927
458,1909,53,927
458,4292,52,927
458,4711,253,927
458,4712,253,1002
458,4713,79,1002
458,4714,63,1002
458,4715,69,1002
458,4716,105,1002
458,4717,69,1002
458,4718,476,1002
458,4719,396,1002
458,4720,28,1002
458,4721,477,1002
458,1924,85,1002
458,709,13,1002
458,3609,136,1004
458,4722,136,1004
458,4723,248,1004
458,3607,94,1004
458,4724,283,1007
458,4725,69,1007
458,4726,325,1007
458,4727,101,1008
458,4728,101,1008
458,4729,113,1008
458,1002,52,1009
458,329,84,1009
458,4730,79,1009
458,1183,50,1009
458,4731,8,1013
458,4730,79,1013
458,4732,476,1013
458,4733,135,1013
458,4241,136,1013
458,4734,148,1013
458,1000,162,1015
458,1182,52,1015
458,4735,86,1015
458,1183,50,1015
458,4736,60,1015
458,4737,53,1015
458,4738,117,1015
458,1999,50,1015
458,4739,57,1018
458,4740,219,1018
458,4741,208,1018
458,4742,233,1018
458,3683,1,1020
458,2038,1,1020
458,4743,168,1020
458,3860,62,1024
458,4744,298,1024
458,4745,81,1024
458,4746,244,1024
458,4747,56,1024
458,4748,56,1024
458,4749,84,1025
458,4750,426,1025
458,4751,69,1025
458,4752,184,1025
458,3860,62,1029
458,4753,12,1029
458,4754,12,1029
458,1692,51,1030
458,4755,404,1030
458,4756,169,1030
458,4757,438,1030
458,4758,69,1105
458,4759,187,1105
458,4760,86,1105
458,4761,244,1105
458,4762,81,1105
458,4763,69,1105
458,4764,79,1105
458,4765,478,1105
458,4766,94,1105
458,4767,479,1105
458,2456,51,1105
458,4768,57,1105
458,4769,229,1105
458,4770,20,1105
458,245,108,1106
458,4771,168,1106
458,4772,13,1106
458,4773,8,1106
458,4774,107,1106
458,4775,86,1109
458,2508,96,1109
458,4776,325,1109
458,4777,69,1111
458,4737,53,1111
458,4778,56,1111
458,4779,50,1111
459,4780,62,513
459,4781,87,513
459,4782,51,513
459,4783,87,513
459,2455,146,515
459,2454,60,515
459,4784,50,515
459,4785,50,515
459,2453,52,515
459,722,179,925
459,1148,63,1111
460,4786,146,520
460,4787,50,520
460,1848,52,520
460,4788,28,820
460,3121,134,820
460,4789,62,820
460,4790,115,902
460,3819,51,902
460,1149,87,902
460,4791,136,902
460,4792,372,909
460,3347,135,909
460,4793,115,909
460,2227,148,1111
461,4794,79,608
461,3194,79,608
461,1417,79,608
461,4795,242,903
461,4796,425,903
461,4797,131,903
461,4798,131,903
461,4799,131,903
461,4800,57,911
461,4801,325,911
461,3205,13,1111
462,4802,480,522
462,4803,223,522
462,995,187,522
462,4804,98,627
462,4805,123,627
462,1977,54,627
462,4806,12,716
462,619,55,716
462,4807,50,716
462,620,12,716
462,621,12,716
462,4808,19,717
462,4809,291,717
462,2081,143,717
462,186,35,717
463,4810,255,621
463,36,24,621
463,1655,24,621
463,3365,9,621
463,4811,20,816
463,4511,20,816
463,4812,221,816
463,4509,17,816
463,4813,481,906
463,4814,91,906
463,4815,211,906
463,4816,482,906
463,3783,448,906
463,3784,211,906
463,4817,219,906
463,3363,212,909
463,883,257,909
463,4030,9,909
463,4818,45,1111
463,734,227,1111
463,3083,45,1111
464,4819,84,514
464,4820,84,514
464,4821,483,514
464,4822,28,515
464,4823,59,515
464,4824,104,515
464,4825,70,521
464,4826,187,521
464,4827,79,521
464,4828,223,531
464,4829,60,531
464,4830,125,531
464,4831,62,604
464,4832,62,604
464,4833,78,604
464,4834,77,604
464,4835,276,604
464,4836,52,604
464,540,113,910
464,4837,80,910
464,4838,234,910
464,4839,7,1018
464,146,8,1018
464,190,1,1018
464,1839,7,1021
464,4835,276,1021
464,3610,138,1021
464,4840,77,1111
464,2227,148,1111
465,4841,467,515
465,4842,79,515
465,1819,54,515
465,1547,319,809
465,1543,318,809
465,4843,84,809
465,4025,79,828
465,4844,390,1111
466,4845,125,726
466,4846,13,726
466,301,13,726
466,4479,52,1018
466,1438,197,1018
466,134,12,1018
466,2708,197,1018
466,4847,50,1026
466,4848,54,1026
467,981,270,811
467,3801,4,811
467,4849,220,811
467,479,15,811
467,480,14,811
467,4850,233,905
467,3633,215,905
467,4851,154,905
467,4852,421,905
467,807,235,1008
467,821,224,1008
467,2642,40,1008
467,945,267,1008
467,820,127,1008
467,944,267,1008
467,2272,377,1008
467,3527,220,1111
467,4658,14,1111
467,1708,122,1111
468,4853,484,831
468,4854,485,831
468,4855,390,831
468,4856,484,831
468,4857,390,831
468,4858,349,1002
468,1563,243,1002
468,1866,349,1002
468,1867,185,1002
468,3800,241,1111
469,4859,225,522
469,4860,19,522
469,3878,225,522
469,4861,118,527
469,2371,118,527
469,4862,68,527
469,4863,271,1021
469,4864,271,1021
469,4865,271,1021
469,4866,271,1021
469,4867,237,1111
469,3076,239,1111
470,4868,94,517
470,4869,103,517
470,4870,51,517
470,4871,28,517
470,1046,281,703
470,1614,17,703
470,4872,160,703
470,415,160,703
470,4873,64,703
470,4874,261,703
470,4875,16,703
470,1050,196,703
470,1051,99,703
470,4876,141,703
470,4877,486,704
470,415,160,704
470,4878,283,704
470,4879,208,704
470,3513,339,704
470,2774,212,704
470,4875,16,704
470,4872,160,704
470,4880,195,704
470,1050,196,704
470,4881,211,704
470,3778,33,925
470,4882,80,925
470,2147,77,925
470,415,160,1103
470,416,14,1103
470,417,14,1103
471,4883,82,516
471,4884,51,516
471,4885,216,516
471,4886,28,516
471,4887,141,516
471,4888,225,715
471,4889,441,715
471,4807,50,715
471,619,55,715
471,4890,113,1005
471,4891,28,1005
471,4892,148,1005
471,4893,234,1005
471,4894,87,1005
471,4895,234,1005
471,4896,128,1008
471,4897,128,1008
471,4898,264,1008
471,4899,246,1008
471,4900,118,1014
471,4901,476,1014
471,4902,129,1014
471,2644,118,1014
471,4903,385,1014
471,4904,182,1014
471,4905,118,1014
471,4906,28,1014
471,4907,61,1111
471,4908,116,1111
471,97,61,1111
471,4909,50,1111
471,4910,13,1111
471,94,50,1111
471,2483,135,1111
472,4911,77,811
472,4912,34,811
472,4913,119,811
472,4914,33,811
472,4915,78,811
472,4916,130,811
472,4917,33,816
472,4918,72,816
472,2114,332,816
472,843,245,921
472,4919,69,921
472,498,70,921
472,499,183,924
472,4920,76,924
472,4921,130,924
472,4922,183,924
472,4923,183,924
472,4924,183,924
472,4925,112,1005
472,4926,487,1005
472,4927,488,1005
472,4928,63,1018
473,3801,4,524
473,4929,392,524
473,4930,167,524
473,4931,243,710
473,4932,184,710
473,505,34,710
473,4933,274,710
473,3399,77,710
473,1740,119,710
473,4934,79,1016
473,4341,413,1111
473,86,57,1111
474,3521,14,511
474,3523,270,511
474,4935,123,511
474,4936,131,607
474,4937,242,607
474,4938,193,607
474,4939,489,607
474,3284,54,617
474,4940,54,617
474,4941,16,617
474,4942,33,705
474,4943,400,705
474,4944,78,705
474,1215,274,726
474,1214,184,726
474,1217,184,726
474,1216,184,726
474,2162,123,1111
474,4945,177,1111
474,4907,61,1111
474,97,61,1111
474,4946,12,1111
474,870,221,1111
474,129,55,1111
475,3834,63,910
475,3818,71,910
475,4947,1,910
475,845,63,914
475,4948,135,914
475,4949,1,914
475,4950,61,918
475,2117,63,1111
476,4951,393,529
476,4952,439,529
476,4953,291,529
476,4954,325,605
476,4955,325,605
476,4956,325,605
476,4957,103,613
476,4958,273,613
476,4959,273,613
476,2479,128,910
476,4960,85,910
476,4961,73,1111
476,1408,113,1111
477,1254,79,708
477,445,79,708
477,1931,79,708
477,1930,79,708
477,1929,79,708
477,252,57,710
477,254,79,710
477,250,57,710
477,4962,94,710
477,251,57,710
477,253,79,710
477,3201,57,805
477,4963,57,805
477,4964,57,805
477,4965,57,805
477,4966,57,805
477,492,79,901
477,4967,79,901
477,1254,79,901
478,4968,90,522
478,4969,88,522
478,4970,90,522
478,4971,206,909
478,1329,300,909
478,4972,407,909
478,627,470,909
478,3515,322,910
478,4973,322,910
478,4974,211,910
479,226,57,707
479,437,57,707
479,439,57,707
479,448,79,707
479,438,57,707
479,4975,57,921
479,4976,57,921
479,4977,57,921
479,3201,57,921
479,1938,57,921
479,3835,378,928
479,3836,57,928
479,3833,63,928
479,3837,378,928
479,4978,33,1111
480,4979,87,628
480,4980,234,628
480,4981,87,628
480,4982,85,628
480,4983,83,628
480,4984,118,926
480,4985,7,926
480,4986,187,926
480,4987,148,927
480,4988,234,927
480,4989,148,927
481,4990,79,528
481,4991,79,528
481,4992,79,528
481,4993,79,528
481,4994,79,528
481,4995,78,630
481,4996,130,630
481,4997,111,630
481,4991,79,903
481,4993,79,903
481,4994,79,903
481,4998,55,905
482,4999,115,625
482,5000,103,625
482,5001,115,625
482,5001,115,708
482,5000,103,708
482,4999,115,708
482,5000,103,712
482,5001,115,712
482,5002,410,1111
482,36,24,1111
482,3367,68,1111
482,1488,255,1111
483,4426,85,1017
483,5003,12,1017
483,5004,125,1017
483,5005,118,1022
483,5006,62,1022
483,2371,118,1022
483,5007,199,1022
483,5008,471,1029
483,5009,84,1029
483,3400,115,1029
483,5010,70,1029
483,5011,136,1030
483,5012,62,1030
483,5013,57,1030
483,994,57,1030
483,5014,136,1030
483,5015,94,1102
483,5016,319,1102
483,5017,254,1102
483,4726,325,1105
483,964,62,1105
483,2921,405,1111
483,5018,87,1111
483,5019,234,1111
483,2165,63,1111
483,5020,83,1111
484,5021,298,628
484,5022,234,628
484,5023,87,628
484,5024,50,705
484,5025,60,705
484,5026,52,705
484,770,52,823
485,318,57,929
485,518,57,929
485,516,57,929
485,154,1,929
485,152,57,929
485,517,79,929
485,5027,115,930
485,5028,168,930
485,5029,130,930
485,5030,73,1003
485,5031,136,1003
485,2033,62,1003
485,5032,63,1003
485,5033,115,1003
485,5034,73,1012
485,5035,51,1012
485,5036,294,1012
485,1053,28,1013
485,5037,33,1013
485,5038,378,1015
486,5039,51,516
486,4148,229,516
486,5040,51,516
486,5041,50,516
486,5042,83,628
486,5043,85,628
486,5044,87,628
486,5045,13,628
486,5046,118,719
487,5047,241,524
487,5048,338,524
487,5049,338,524
487,2611,146,704
487,5050,197,704
487,2607,50,704
487,5051,52,704
487,5052,55,821
487,5053,52,821
487,5054,55,821
487,5055,54,904
487,2216,80,1111
488,5056,83,613
488,5057,62,613
488,5058,83,613
488,5059,85,613
488,5060,62,613
488,5061,490,812
488,5062,108,812
488,5063,107,812
488,5064,475,812
488,5065,108,812
488,5066,108,812
488,5067,292,1111
489,478,178,530
489,5068,359,530
489,3516,45,530
489,5069,16,530
489,5070,135,530
489,5071,45,731
489,5072,491,731
489,3857,364,731
489,2937,14,812
489,1660,215,812
489,3204,15,812
489,3200,323,812
489,5073,233,910
489,2883,177,910
489,5074,13,910
489,5075,197,910
489,3977,54,924
489,5076,54,924
489,2883,177,924
489,95,47,924
489,15,12,929
489,5077,12,929
489,5078,353,929
489,2852,15,1028
489,5079,63,1028
489,5080,57,1028
489,5081,79,1028
489,5082,57,1028
489,4519,282,1028
489,427,79,1028
489,5083,44,1110
489,5079,63,1110
490,5084,87,518
490,5085,87,518
490,5086,268,518
490,5087,100,530
490,5088,100,530
490,5089,87,530
490,3809,87,604
490,1504,87,604
490,5090,85,604
490,3809,87,605
490,970,89,1111
491,5091,85,807
491,5092,83,807
491,325,87,807
491,5093,85,807
491,5094,87,819
491,5095,113,819
491,5096,87,819
491,10,7,909
492,5097,59,910
492,4332,20,910
492,5098,303,910
492,5099,141,925
492,2854,65,925
492,112,68,925
492,2771,17,927
492,4881,211,927
492,4064,12,1111
493,5100,33,604
493,1677,332,604
493,2768,72,604
493,3864,50,626
493,5101,50,626
493,5102,53,626
493,5103,103,626
493,1232,33,909
493,1380,114,909
493,5104,130,909
493,5105,28,909
493,5106,57,916
493,5107,148,916
493,2227,148,1111
494,3022,92,610
494,5108,263,610
494,1953,97,610
494,1950,157,610
494,4265,82,628
494,5109,17,628
494,5110,51,628
494,5111,24,701
494,5112,400,701
494,2285,34,701
494,944,267,1023
494,807,235,1023
494,945,267,1023
495,5113,304,609
495,4219,16,609
495,3037,263,609
495,26,16,609
495,5114,492,609
495,5115,493,609
495,5116,329,617
495,5117,68,617
495,5118,15,617
495,4183,14,617
495,1672,201,617
495,5119,15,617
495,5120,14,617
496,5121,23,522
496,3635,266,522
496,33,23,522
496,365,47,524
496,5122,47,524
496,363,19,524
496,5123,213,1029
496,940,15,1029
496,5124,15,1029
496,94,50,1111
496,5125,141,1111
497,4912,34,819
497,5126,494,819
497,1784,346,819
497,1435,130,830
497,1436,130,830
497,5127,120,830
497,1434,130,830
497,5128,115,915
498,2006,130,523
498,5129,130,523
498,2007,130,523
498,1361,304,614
498,5130,308,614
498,5131,157,614
498,5132,308,614
498,2007,130,714
498,2006,130,714
498,5129,130,714
498,1235,295,818
498,1376,33,818
498,1393,238,818
498,1395,238,818
498,2904,130,818
499,5133,96,824
499,5134,96,824
499,1625,96,824
499,5135,96,824
499,5136,129,1014
499,2063,148,1014
499,540,113,1014
499,5137,96,1024
499,466,96,1024
499,467,96,1024
500,5138,85,524
500,5139,85,524
500,5140,85,524
500,5141,85,524
500,5142,273,603
500,5143,96,603
500,5144,96,603
500,3046,113,626
500,4177,113,626
500,5145,87,626
500,5146,7,627
500,5147,7,627
500,4386,7,627
500,5148,197,706
500,5149,50,706
500,5150,197,706
500,5151,52,725
500,5152,45,725
500,4043,16,725
500,5153,50,725
500,5154,123,725
500,1887,17,725
500,5155,50,828
500,5156,50,828
500,5157,50,828
500,5158,56,828
500,94,50,1111
500,725,55,1111
501,438,57,723
501,439,57,723
501,154,1,723
501,226,57,723
501,448,79,723
501,319,57,723
501,437,57,723
501,250,57,815
501,253,79,815
501,5159,94,815
501,251,57,815
501,254,79,815
501,436,57,815
501,5160,1,821
501,154,1,821
501,5159,94,821
501,492,79,901
501,4967,79,901
501,1254,79,901
501,5161,72,906
501,5162,33,906
501,4911,77,906
501,5163,87,907
501,5164,57,907
501,5165,495,907
501,5166,167,916
501,5167,1,916
501,5168,57,916
501,5169,135,925
501,1550,320,925
501,1547,319,925
501,5168,57,1014
501,5170,77,1014
501,5171,57,1014
501,318,57,1014
501,5172,496,1022
501,251,57,1022
501,4967,79,1022
501,2742,69,1025
501,5173,136,1025
501,2031,367,1025
501,5167,1,1103
501,5174,1,1103
501,5175,28,1103
501,318,57,1108
501,1062,1,1108
501,319,57,1108
501,5170,77,1111
502,5176,87,530
502,5177,87,530
502,5178,87,530
502,5179,80,906
502,5180,73,906
502,5127,120,906
502,2331,182,1111
502,3549,94,1111
502,5181,84,1111
503,3204,15,513
503,2514,14,513
503,4539,14,513
503,3962,66,513
503,2925,92,513
503,5182,16,513
503,4544,281,513
503,5183,330,601
503,5184,330,601
503,5185,379,601
503,5186,401,717
503,5187,401,717
503,5188,402,717
503,2107,50,1111
503,131,55,1111
503,5189,227,1111
503,5190,46,1111
504,5191,33,529
504,5192,73,529
504,3803,32,529
504,5193,146,617
504,4787,50,617
504,5194,57,617
504,5195,229,626
504,5196,148,1111
504,5197,57,1111
504,2227,148,1111
505,5198,12,908
505,5199,12,908
505,5200,197,908
505,5201,50,908
505,5202,197,911
505,5203,197,911
505,5198,12,911
505,5199,12,911
505,5201,50,911
505,5200,197,911
505,5201,50,928
505,5204,12,1111
506,5205,100,515
506,5206,229,515
506,5207,100,515
506,5208,100,515
506,5209,85,1001
506,1408,113,1001
506,1074,113,1001
506,4272,234,1001
506,5210,28,1001
506,5211,229,1001
506,5212,134,1001
506,2473,134,1001
506,3739,79,1111
507,864,47,514
507,5213,47,514
507,3033,173,514
507,5214,47,514
507,5215,173,514
507,2339,221,514
507,991,271,711
507,5216,272,711
507,5217,272,711
507,5218,271,711
507,5219,272,711
507,4449,175,1111
508,4707,449,617
508,5220,141,617
508,5221,16,617
508,5222,142,909
508,275,54,909
508,5223,350,909
508,226,57,1018
508,448,79,1018
508,437,57,1018
508,447,79,1018
508,439,57,1018
508,1576,12,1111
508,5188,402,1111
508,1776,344,1111
508,3857,364,1111
509,4318,90,905
509,5224,89,905
509,886,258,905
509,5225,88,1018
509,5226,90,1018
509,38,25,1018
509,1813,25,1018
509,5227,255,1024
509,5228,24,1024
509,5229,266,1024
509,2375,33,1111
509,5230,33,1111
510,5231,373,516
510,5232,79,516
510,5233,79,516
510,438,57,704
510,226,57,704
510,437,57,704
510,448,79,704
510,439,57,704
510,1929,79,708
510,1931,79,708
510,5234,118,708
510,1930,79,708
510,445,79,708
510,1254,79,708
510,2352,250,1111
511,3515,322,906
511,5235,25,906
511,5236,322,906
511,5237,141,913
511,687,184,913
511,5238,497,913
511,5183,330,913
511,5239,497,913
511,350,141,913
511,5240,330,913
511,5184,330,913
511,2851,233,913
511,5241,219,913
511,73,25,925
511,5242,89,925
511,5243,89,925
511,5244,25,925
511,853,1,1016
511,5245,89,1111
511,5242,89,1111
511,639,210,1111
512,3473,33,626
512,5246,77,626
512,247,33,626
512,5111,24,701
512,5247,360,701
512,5248,123,701
512,5249,118,807
512,5250,79,807
512,5251,113,1111
513,5252,62,723
513,5253,62,723
513,5254,62,723
513,4066,62,729
513,5252,62,729
513,3278,62,729
513,5254,62,729
513,5255,62,729
513,5256,62,906
514,5257,88,518
514,5258,88,518
514,5259,498,518
514,1158,5,620
514,5260,499,620
514,1157,289,620
514,5261,500,620
514,3573,224,705
514,5262,205,705
514,522,190,1111
515,5263,85,513
515,5264,85,513
515,5265,135,513
515,2022,63,513
515,5266,85,517
515,5263,85,517
515,5267,85,517
515,5268,79,607
515,5269,79,607
515,2794,79,607
515,5270,94,624
515,5271,87,624
515,5272,62,624
515,5267,85,712
516,5273,7,517
516,5274,7,517
516,4476,7,517
516,5275,12,525
516,5276,50,525
516,5277,12,525
516,5278,12,525
516,5279,50,724
516,5275,12,724
517,5280,47,520
517,5281,501,520
517,2951,47,520
517,4621,13,520
517,5282,67,628
517,5283,145,628
517,5284,282,628
517,2807,16,718
517,5285,352,718
517,5286,286,718
517,5287,308,804
517,920,215,804
517,1652,16,804
517,1398,308,804
517,687,184,804
517,5288,252,1018
517,4170,368,1018
517,5289,51,1018
517,4848,54,1023
517,5290,117,1023
517,725,55,1023
517,5291,177,1027
517,5292,50,1027
517,135,50,1027
517,4847,50,1027
518,5293,73,618
518,3714,72,618
518,5294,32,618
518,3714,72,820
518,5294,32,820
518,5295,73,820
518,5296,77,918
518,5297,72,918
518,5298,72,918
518,5295,73,918
518,3714,72,925
518,5294,32,925
518,5293,73,925
519,5299,50,517
519,5300,50,517
519,5301,52,517
519,5302,52,517
519,5303,13,517
519,5300,50,518
519,5304,94,518
519,5305,52,518
519,5299,50,518
519,5306,51,518
519,5307,85,628
519,3217,118,628
519,2206,118,628
519,5308,268,628
519,5309,94,628
519,5310,52,910
519,5311,50,910
520,4579,239,820
520,2029,239,820
520,4307,239,820
520,985,240,820
520,5312,239,820
520,823,127,1007
520,5313,127,1007
520,2272,377,1007
520,804,235,1007
520,805,235,1007
520,5313,127,1023
520,820,127,1023
520,5314,146,1111
520,5315,225,1111
520,5316,7,1111
520,2977,55,1111
520,1079,16,1111
520,2107,50,1111
521,5317,94,627
521,3804,94,627
521,5318,94,627
521,5319,28,715
521,5320,28,715
521,5321,28,715
521,5322,28,715
522,733,226,522
522,5323,491,522
522,735,37,522
522,62,41,522
522,5324,40,522
522,2631,54,806
522,5325,60,806
522,2012,54,806
522,301,13,806
522,2626,12,806
522,5326,136,1009
522,3251,51,1009
522,1603,326,1111
523,5327,50,525
523,1201,13,525
523,5328,52,525
523,2619,50,525
523,3671,234,627
523,5329,87,627
523,3807,113,627
523,5330,286,829
523,5331,87,829
523,5332,113,829
523,5333,148,909
524,5334,94,530
524,5335,51,530
524,5336,51,530
524,5337,101,604
524,5338,87,604
524,5339,191,604
524,505,34,607
524,2765,110,607
524,3339,87,609
524,5339,191,609
525,5340,20,622
525,2234,233,622
525,5341,260,622
525,5342,14,703
525,5343,305,703
525,2230,45,703
525,4512,196,807
525,172,88,807
525,4808,19,807
525,3514,20,807
525,2594,88,807
525,4509,17,807
525,5344,12,1111
526,5345,118,515
526,5346,118,515
526,1451,309,515
526,1716,118,515
526,5347,51,525
526,5348,134,525
526,5349,51,525
526,4288,77,618
526,5161,72,902
526,4914,33,902
526,4912,34,902
526,4915,78,902
527,1905,84,530
527,5350,13,530
527,5351,13,530
527,5352,502,909
527,5353,503,909
527,5354,115,909
527,5355,314,922
527,2802,400,922
527,1545,319,922
527,5356,129,1005
527,1036,234,1005
527,5357,104,1005
527,5358,370,1005
527,5359,87,1005
527,5360,72,1005
527,5361,50,1009
527,5362,52,1009
527,3057,50,1009
527,5363,72,1012
527,5364,57,1012
527,4844,390,1012
527,3004,319,1014
527,5365,94,1014
527,5366,73,1014
527,5367,51,1014
527,191,1,1016
527,190,1,1016
527,2248,1,1016
527,5368,82,1016
527,1858,69,1025
527,2921,405,1025
527,5369,504,1025
527,5370,69,1025
527,5371,69,1025
527,5372,505,1026
527,5373,429,1026
527,5374,79,1026
527,5375,1,1030
527,5376,506,1030
527,458,172,1030
527,5368,82,1101
527,4339,273,1111
528,5377,52,819
528,5378,55,819
528,1826,197,819
528,5379,7,915
528,5380,63,915
528,5381,63,915
528,4158,50,1007
528,4157,50,1007
528,2770,56,1111
528,5382,62,1111
529,5383,507,517
529,5384,508,517
529,5385,462,517
529,5386,509,517
529,5387,510,726
529,5388,511,726
529,5389,512,726
529,5390,118,829
529,3246,294,829
529,5391,118,829
529,4270,294,829
529,4269,294,829
529,3439,294,829
530,455,170,613
530,456,171,613
530,5392,171,613
530,5393,191,919
530,5394,182,919
530,5395,182,919
530,4671,62,1010
531,5396,47,514
531,2628,60,514
531,2669,13,514
531,5397,45,531
531,5398,45,531
531,5399,45,531
531,821,224,730
531,804,235,730
531,820,127,730
531,5400,224,730
531,5401,235,730
531,5402,13,926
531,4848,54,926
531,94,50,926
531,5251,113,1111
531,131,55,1111
531,5290,117,1111
532,5403,33,730
532,5404,130,730
532,5405,33,730
532,5406,33,807
532,5407,130,807
532,5405,33,807
532,5408,33,807
532,5403,33,807
532,5409,294,807
532,5410,132,1111
533,4360,50,513
533,5411,146,513
533,5412,146,513
533,2517,51,805
533,2521,94,805
533,5413,51,805
533,5414,7,1009
533,5415,7,1009
533,5416,139,1111
533,4775,86,1111
534,3646,13,520
534,5417,80,520
534,5418,50,520
534,5419,197,830
534,5420,114,830
534,5421,54,830
534,5422,56,1110
534,1998,80,1111
535,5423,333,705
535,5424,248,705
535,5425,62,705
535,365,47,720
535,363,19,720
535,579,146,720
535,5426,52,720
535,362,54,720
535,1153,197,720
535,944,267,727
535,945,267,727
535,822,40,727
535,820,127,727
535,2272,377,727
535,821,224,727
535,3744,4,1111
536,438,57,807
536,226,57,807
536,439,57,807
536,1693,57,807
536,437,57,807
536,437,57,818
536,448,79,818
536,226,57,818
536,439,57,818
536,447,79,818
536,439,57,1018
536,448,79,1018
536,437,57,1018
536,226,57,1018
536,447,79,1018
536,2267,282,1111
536,1248,144,1111
536,5427,123,1111
537,5428,50,624
537,2628,60,624
537,5429,47,624
537,5430,87,626
537,5431,63,626
537,5432,87,626
537,814,238,722
537,818,240,722
537,2029,239,722
537,4447,5,730
537,2404,5,730
537,5433,102,730
537,4804,98,820
537,5434,45,820
537,5435,127,820
537,5436,45,909
537,2783,45,909
537,339,136,909
537,3975,252,1111
538,5437,89,618
538,3075,88,618
538,5438,88,618
538,5439,352,618
538,5440,258,828
538,1492,90,828
538,5441,389,828
538,1490,90,828
538,5442,215,915
538,2935,64,915
538,5123,213,915
538,5443,410,915
538,3970,157,915
538,916,263,915
538,5444,16,915
538,5445,375,915
538,5446,97,915
538,5447,304,915
538,1331,301,1111
538,5448,201,1111
539,5449,33,820
539,5450,34,820
539,5451,78,820
539,5452,119,820
539,5451,78,907
539,5453,32,907
539,5454,324,907
539,5455,77,907
539,5455,77,1010
539,5451,78,1010
539,5451,78,1016
539,5455,77,1016
540,5456,118,608
540,5457,84,608
540,2371,118,608
540,5458,72,803
540,5459,130,803
540,5460,77,803
540,1764,294,803
540,5461,51,831
541,5462,16,718
541,5463,45,718
541,5464,45,718
541,1764,294,820
541,5462,16,820
541,5465,16,820
541,5466,274,820
541,5467,77,820
541,1070,197,829
541,5468,47,829
541,5469,196,829
541,5470,12,829
541,5471,177,829
541,5472,87,1014
541,5473,177,1014
